rank,raw_file,iou,f1_dice
2581,clips/0530/1492628091114320051_0/20.jpg,0.4860790203327172,0.6541511194029851
2582,clips/0530/1492634969639782632_0/20.jpg,0.48628048780487804,0.6543270169955069
2583,clips/0530/1492635541296179051_0/20.jpg,0.4863474475662841,0.6543905577494786
2584,clips/0530/1492638214153993163_0/20.jpg,0.4866337585742676,0.6546505109740848
2585,clips/0531/1492636578474936420/20.jpg,0.48735315906445126,0.6553061297093458
2586,clips/0601/1494453289695753291/20.jpg,0.4874164912601812,0.6553665364383056
2587,clips/0530/1492630520214490950_0/20.jpg,0.488045446032836,0.6559275106972061
2588,clips/0601/1495058857500616704/20.jpg,0.4880574678240048,0.6559394987730802
2589,clips/0601/1494452601497306527/20.jpg,0.48814236560731067,0.6560262529832935
2590,clips/0601/1495492582630284735/20.jpg,0.4881905444696698,0.6560685133145993
2591,clips/0530/1492628687154316882_0/20.jpg,0.48853729415563446,0.6563706563706564
2592,clips/0530/1492635156527984626_0/20.jpg,0.48920681141988986,0.6569752614129049
2593,clips/0530/1492629020951599362_0/20.jpg,0.48942884190596403,0.6571755434091776
2594,clips/0601/1494453737499393450/20.jpg,0.4897984496124031,0.6575091575091575
2595,clips/0530/1492634608859302343_0/20.jpg,0.48993667314565176,0.6576333950513381
